ticker,cik,company_name,filing_type,filing_date,accession_number,primary_document,filing_url,is_high_signal
MGRX,0001938046,Mangoceuticals Inc. Common Stock,UPLOAD,2025-06-06,0000000000-25-005997,filename1.pdf,https://www.sec.gov/Archives/edgar/data/1938046/000000000025005997/filename1.pdf,False
MGRX,0001938046,Mangoceuticals Inc. Common Stock,S-1,2025-05-30,0001641172-25-013052,forms-1.htm,https://www.sec.gov/Archives/edgar/data/1938046/000164117225013052/forms-1.htm,True
MGRX,0001938046,Mangoceuticals Inc. Common Stock,8-K,2025-05-30,0001641172-25-012917,form8-k.htm,https://www.sec.gov/Archives/edgar/data/1938046/000164117225012917/form8-k.htm,True
MGRX,0001938046,Mangoceuticals Inc. Common Stock,8-K,2025-05-23,0001641172-25-012336,form8-k.htm,https://www.sec.gov/Archives/edgar/data/1938046/000164117225012336/form8-k.htm,True
MGRX,0001938046,Mangoceuticals Inc. Common Stock,10-Q,2025-05-15,0001641172-25-011047,form10-q.htm,https://www.sec.gov/Archives/edgar/data/1938046/000164117225011047/form10-q.htm,True
MGRX,0001938046,Mangoceuticals Inc. Common Stock,8-K,2025-05-06,0001641172-25-008878,form8-k.htm,https://www.sec.gov/Archives/edgar/data/1938046/000164117225008878/form8-k.htm,True
MGRX,0001938046,Mangoceuticals Inc. Common Stock,8-K,2025-04-25,0001641172-25-006122,form8-k.htm,https://www.sec.gov/Archives/edgar/data/1938046/000164117225006122/form8-k.htm,True
MGRX,0001938046,Mangoceuticals Inc. Common Stock,8-K,2025-04-17,0001641172-25-005263,form8-k.htm,https://www.sec.gov/Archives/edgar/data/1938046/000164117225005263/form8-k.htm,True
MGRX,0001938046,Mangoceuticals Inc. Common Stock,8-K,2025-04-11,0001641172-25-003881,form8-k.htm,https://www.sec.gov/Archives/edgar/data/1938046/000164117225003881/form8-k.htm,True
MGRX,0001938046,Mangoceuticals Inc. Common Stock,4,2025-04-11,0001641172-25-003877,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1938046/000164117225003877/xslF345X05/ownership.xml,False
MGRX,0001938046,Mangoceuticals Inc. Common Stock,4,2025-04-11,0001641172-25-003875,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1938046/000164117225003875/xslF345X05/ownership.xml,False
MGRX,0001938046,Mangoceuticals Inc. Common Stock,4,2025-04-11,0001641172-25-003876,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1938046/000164117225003876/xslF345X05/ownership.xml,False
MGRX,0001938046,Mangoceuticals Inc. Common Stock,4,2025-04-11,0001641172-25-003874,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1938046/000164117225003874/xslF345X05/ownership.xml,False
MGRX,0001938046,Mangoceuticals Inc. Common Stock,4,2025-04-11,0001641172-25-003873,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1938046/000164117225003873/xslF345X05/ownership.xml,False
MGRX,0001938046,Mangoceuticals Inc. Common Stock,SCHEDULE 13D/A,2025-04-11,0001641172-25-003879,xslSCHEDULE_13D_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1938046/000164117225003879/xslSCHEDULE_13D_X01/primary_doc.xml,False
MGRX,0001938046,Mangoceuticals Inc. Common Stock,8-K,2025-04-08,0001641172-25-003245,form8-k.htm,https://www.sec.gov/Archives/edgar/data/1938046/000164117225003245/form8-k.htm,True
MGRX,0001938046,Mangoceuticals Inc. Common Stock,8-K,2025-04-02,0001493152-25-011197,form8-k.htm,https://www.sec.gov/Archives/edgar/data/1938046/000149315225011197/form8-k.htm,True
MGRX,0001938046,Mangoceuticals Inc. Common Stock,S-8,2025-04-01,0001641172-25-002113,forms-8.htm,https://www.sec.gov/Archives/edgar/data/1938046/000164117225002113/forms-8.htm,False
MGRX,0001938046,Mangoceuticals Inc. Common Stock,8-K,2025-03-28,0001493152-25-011191,form8-k.htm,https://www.sec.gov/Archives/edgar/data/1938046/000149315225011191/form8-k.htm,True
MGRX,0001938046,Mangoceuticals Inc. Common Stock,8-K,2025-03-25,0001641172-25-000525,form8-k.htm,https://www.sec.gov/Archives/edgar/data/1938046/000164117225000525/form8-k.htm,True
MGRX,0001938046,Mangoceuticals Inc. Common Stock,10-K,2025-03-20,0001641172-25-000085,form10-k.htm,https://www.sec.gov/Archives/edgar/data/1938046/000164117225000085/form10-k.htm,True
MGRX,0001938046,Mangoceuticals Inc. Common Stock,8-K,2025-03-19,0001493152-25-010875,form8-k.htm,https://www.sec.gov/Archives/edgar/data/1938046/000149315225010875/form8-k.htm,True
MGRX,0001938046,Mangoceuticals Inc. Common Stock,8-K,2025-02-19,0001493152-25-007597,form8-k.htm,https://www.sec.gov/Archives/edgar/data/1938046/000149315225007597/form8-k.htm,True
MGRX,0001938046,Mangoceuticals Inc. Common Stock,DEF 14A,2025-02-18,0001493152-25-007103,formdef14a.htm,https://www.sec.gov/Archives/edgar/data/1938046/000149315225007103/formdef14a.htm,False
MGRX,0001938046,Mangoceuticals Inc. Common Stock,8-K,2025-02-12,0001493152-25-006139,form8-k.htm,https://www.sec.gov/Archives/edgar/data/1938046/000149315225006139/form8-k.htm,True
MGRX,0001938046,Mangoceuticals Inc. Common Stock,8-K,2025-02-12,0001493152-25-006040,form8-k.htm,https://www.sec.gov/Archives/edgar/data/1938046/000149315225006040/form8-k.htm,True
MGRX,0001938046,Mangoceuticals Inc. Common Stock,424B3,2025-02-10,0001493152-25-005674,form424b3.htm,https://www.sec.gov/Archives/edgar/data/1938046/000149315225005674/form424b3.htm,True
MGRX,0001938046,Mangoceuticals Inc. Common Stock,424B3,2025-02-10,0001493152-25-005672,form424b3.htm,https://www.sec.gov/Archives/edgar/data/1938046/000149315225005672/form424b3.htm,True
MGRX,0001938046,Mangoceuticals Inc. Common Stock,8-K,2025-02-07,0001493152-25-005457,form8-k.htm,https://www.sec.gov/Archives/edgar/data/1938046/000149315225005457/form8-k.htm,True
MGRX,0001938046,Mangoceuticals Inc. Common Stock,PRE 14A,2025-02-06,0001493152-25-005213,formpre14a.htm,https://www.sec.gov/Archives/edgar/data/1938046/000149315225005213/formpre14a.htm,False
MGRX,0001938046,Mangoceuticals Inc. Common Stock,8-K,2025-01-31,0001493152-25-004501,form8-k.htm,https://www.sec.gov/Archives/edgar/data/1938046/000149315225004501/form8-k.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,4,2026-03-09,0001493152-26-009404,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/66418/000149315226009404/xslF345X05/ownership.xml,False
MXC,0000066418,Mexco Energy Corporation Common Stock,144,2026-03-03,0001949846-26-000137,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/66418/000194984626000137/xsl144X01/primary_doc.xml,False
MXC,0000066418,Mexco Energy Corporation Common Stock,8-K,2026-02-10,0001493152-26-005985,form8-k.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315226005985/form8-k.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,10-Q,2026-02-10,0001493152-26-005981,form10-q.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315226005981/form10-q.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,8-K,2025-11-12,0001493152-25-021979,form8-k.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315225021979/form8-k.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,10-Q,2025-11-12,0001493152-25-021976,form10-q.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315225021976/form10-q.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,8-K,2025-09-11,0001493152-25-013070,form8-k.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315225013070/form8-k.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,8-K,2025-08-12,0001641172-25-023202,form8-k.htm,https://www.sec.gov/Archives/edgar/data/66418/000164117225023202/form8-k.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,10-Q,2025-08-12,0001641172-25-023200,form10-q.htm,https://www.sec.gov/Archives/edgar/data/66418/000164117225023200/form10-q.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,DEF 14A,2025-07-23,0001641172-25-020709,formdef14a.htm,https://www.sec.gov/Archives/edgar/data/66418/000164117225020709/formdef14a.htm,False
MXC,0000066418,Mexco Energy Corporation Common Stock,8-K,2025-06-27,0001641172-25-016973,form8-k.htm,https://www.sec.gov/Archives/edgar/data/66418/000164117225016973/form8-k.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,10-K,2025-06-27,0001641172-25-016966,form10-k.htm,https://www.sec.gov/Archives/edgar/data/66418/000164117225016966/form10-k.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,8-K,2025-05-13,0001641172-25-009888,form8-k.htm,https://www.sec.gov/Archives/edgar/data/66418/000164117225009888/form8-k.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,UPLOAD,2025-02-14,0000000000-25-001760,filename1.pdf,https://www.sec.gov/Archives/edgar/data/66418/000000000025001760/filename1.pdf,False
MXC,0000066418,Mexco Energy Corporation Common Stock,8-K,2025-02-07,0001493152-25-005428,form8-k.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315225005428/form8-k.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,10-Q,2025-02-07,0001493152-25-005426,form10-q.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315225005426/form10-q.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,CORRESP,2025-02-07,0001493152-25-005326,filename1.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315225005326/filename1.htm,False
MXC,0000066418,Mexco Energy Corporation Common Stock,UPLOAD,2025-01-22,0000000000-25-000696,filename1.pdf,https://www.sec.gov/Archives/edgar/data/66418/000000000025000696/filename1.pdf,False
MXC,0000066418,Mexco Energy Corporation Common Stock,8-K,2024-11-07,0001493152-24-044090,form8-k.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315224044090/form8-k.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,10-Q,2024-11-07,0001493152-24-044084,form10-q.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315224044084/form10-q.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,8-K,2024-09-13,0001493152-24-036140,form8-k.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315224036140/form8-k.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,8-K,2024-08-08,0001493152-24-030789,form8-k.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315224030789/form8-k.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,10-Q,2024-08-08,0001493152-24-030787,form10-q.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315224030787/form10-q.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,DEF 14A,2024-07-22,0001493152-24-028677,formdef14a.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315224028677/formdef14a.htm,False
MXC,0000066418,Mexco Energy Corporation Common Stock,8-K,2024-06-27,0001493152-24-025474,form8-k.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315224025474/form8-k.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,10-K,2024-06-27,0001493152-24-025472,form10-k.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315224025472/form10-k.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,8-K,2024-04-30,0001493152-24-017258,form8-k.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315224017258/form8-k.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,4,2024-04-17,0001493152-24-014992,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/66418/000149315224014992/xslF345X05/ownership.xml,False
MXC,0000066418,Mexco Energy Corporation Common Stock,4,2024-04-17,0001493152-24-014989,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/66418/000149315224014989/xslF345X05/ownership.xml,False
MXC,0000066418,Mexco Energy Corporation Common Stock,144,2024-04-16,0001493152-24-014795,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/66418/000149315224014795/xsl144X01/primary_doc.xml,False
MXC,0000066418,Mexco Energy Corporation Common Stock,144,2024-04-16,0001493152-24-014792,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/66418/000149315224014792/xsl144X01/primary_doc.xml,False
MXC,0000066418,Mexco Energy Corporation Common Stock,4,2024-04-10,0001493152-24-014191,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/66418/000149315224014191/xslF345X05/ownership.xml,False
MXC,0000066418,Mexco Energy Corporation Common Stock,4/A,2024-04-10,0001493152-24-014184,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/66418/000149315224014184/xslF345X05/ownership.xml,False
MXC,0000066418,Mexco Energy Corporation Common Stock,4,2024-04-10,0001493152-24-014180,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/66418/000149315224014180/xslF345X05/ownership.xml,False
MXC,0000066418,Mexco Energy Corporation Common Stock,4,2024-04-04,0001493152-24-013162,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/66418/000149315224013162/xslF345X05/ownership.xml,False
MXC,0000066418,Mexco Energy Corporation Common Stock,144,2024-04-02,0001493152-24-012880,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/66418/000149315224012880/xsl144X01/primary_doc.xml,False
MXC,0000066418,Mexco Energy Corporation Common Stock,144,2024-04-02,0001493152-24-012878,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/66418/000149315224012878/xsl144X01/primary_doc.xml,False
MXC,0000066418,Mexco Energy Corporation Common Stock,4,2024-03-19,0001493152-24-010448,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/66418/000149315224010448/xslF345X05/ownership.xml,False
MXC,0000066418,Mexco Energy Corporation Common Stock,8-K,2024-02-09,0001493152-24-005546,form8-k.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315224005546/form8-k.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,10-Q,2024-02-09,0001493152-24-005543,form10-q.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315224005543/form10-q.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,8-K,2023-11-08,0001493152-23-039932,form8-k.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315223039932/form8-k.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,10-Q,2023-11-08,0001493152-23-039929,form10-q.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315223039929/form10-q.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,8-K,2023-09-14,0001493152-23-032530,form8-k.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315223032530/form8-k.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,8-K,2023-08-10,0001493152-23-027634,form8-k.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315223027634/form8-k.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,10-Q,2023-08-10,0001493152-23-027632,form10-q.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315223027632/form10-q.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,DEF 14A,2023-07-20,0001493152-23-025062,formdef14a.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315223025062/formdef14a.htm,False
MXC,0000066418,Mexco Energy Corporation Common Stock,8-K,2023-06-26,0001493152-23-022514,form8-k.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315223022514/form8-k.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,10-K,2023-06-26,0001493152-23-022509,form10-k.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315223022509/form10-k.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,4,2023-04-14,0001493152-23-012418,xslF345X04/ownership.xml,https://www.sec.gov/Archives/edgar/data/66418/000149315223012418/xslF345X04/ownership.xml,False
MXC,0000066418,Mexco Energy Corporation Common Stock,4,2023-04-14,0001493152-23-012416,xslF345X04/ownership.xml,https://www.sec.gov/Archives/edgar/data/66418/000149315223012416/xslF345X04/ownership.xml,False
MXC,0000066418,Mexco Energy Corporation Common Stock,8-K,2023-04-10,0001493152-23-011662,form8-k.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315223011662/form8-k.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,4,2023-03-17,0001493152-23-008094,xslF345X03/ownership.xml,https://www.sec.gov/Archives/edgar/data/66418/000149315223008094/xslF345X03/ownership.xml,False
MXC,0000066418,Mexco Energy Corporation Common Stock,8-K,2023-02-10,0001493152-23-004186,form8-k.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315223004186/form8-k.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,10-Q,2023-02-10,0001493152-23-004184,form10-q.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315223004184/form10-q.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,4,2022-12-13,0001493152-22-035339,xslF345X03/ownership.xml,https://www.sec.gov/Archives/edgar/data/66418/000149315222035339/xslF345X03/ownership.xml,False
MXC,0000066418,Mexco Energy Corporation Common Stock,4/A,2022-12-12,0001493152-22-035222,xslF345X03/ownership.xml,https://www.sec.gov/Archives/edgar/data/66418/000149315222035222/xslF345X03/ownership.xml,False
MXC,0000066418,Mexco Energy Corporation Common Stock,4,2022-12-12,0001493152-22-035129,xslF345X03/ownership.xml,https://www.sec.gov/Archives/edgar/data/66418/000149315222035129/xslF345X03/ownership.xml,False
MXC,0000066418,Mexco Energy Corporation Common Stock,8-K,2022-11-09,0001493152-22-031099,form8-k.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315222031099/form8-k.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,10-Q,2022-11-09,0001493152-22-031098,form10-q.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315222031098/form10-q.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,4,2022-09-27,0001493152-22-026943,xslF345X03/ownership.xml,https://www.sec.gov/Archives/edgar/data/66418/000149315222026943/xslF345X03/ownership.xml,False
MXC,0000066418,Mexco Energy Corporation Common Stock,8-K,2022-09-14,0001493152-22-025822,form8-k.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315222025822/form8-k.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,4,2022-09-02,0001493152-22-025021,xslF345X03/ownership.xml,https://www.sec.gov/Archives/edgar/data/66418/000149315222025021/xslF345X03/ownership.xml,False
MXC,0000066418,Mexco Energy Corporation Common Stock,4,2022-08-24,0001493152-22-023960,xslF345X03/ownership.xml,https://www.sec.gov/Archives/edgar/data/66418/000149315222023960/xslF345X03/ownership.xml,False
MXC,0000066418,Mexco Energy Corporation Common Stock,4,2022-08-24,0001493152-22-023959,xslF345X03/ownership.xml,https://www.sec.gov/Archives/edgar/data/66418/000149315222023959/xslF345X03/ownership.xml,False
MXC,0000066418,Mexco Energy Corporation Common Stock,8-K,2022-08-15,0001493152-22-022516,form8-k.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315222022516/form8-k.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,10-Q,2022-08-15,0001493152-22-022498,form10-q.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315222022498/form10-q.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,DEF 14A,2022-07-21,0001493152-22-020019,formdef14a.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315222020019/formdef14a.htm,False
MXC,0000066418,Mexco Energy Corporation Common Stock,8-K,2022-06-27,0001493152-22-017852,form8-k.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315222017852/form8-k.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,10-K,2022-06-27,0001493152-22-017850,form10-k.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315222017850/form10-k.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,4,2022-03-08,0001493152-22-006329,xslF345X03/ownership.xml,https://www.sec.gov/Archives/edgar/data/66418/000149315222006329/xslF345X03/ownership.xml,False
MXC,0000066418,Mexco Energy Corporation Common Stock,4,2022-03-08,0001493152-22-006327,xslF345X03/ownership.xml,https://www.sec.gov/Archives/edgar/data/66418/000149315222006327/xslF345X03/ownership.xml,False
MXC,0000066418,Mexco Energy Corporation Common Stock,4,2022-03-08,0001493152-22-006325,xslF345X03/ownership.xml,https://www.sec.gov/Archives/edgar/data/66418/000149315222006325/xslF345X03/ownership.xml,False
MXC,0000066418,Mexco Energy Corporation Common Stock,4,2022-03-02,0001493152-22-005848,xslF345X03/ownership.xml,https://www.sec.gov/Archives/edgar/data/66418/000149315222005848/xslF345X03/ownership.xml,False
MXC,0000066418,Mexco Energy Corporation Common Stock,4,2022-03-02,0001493152-22-005846,xslF345X03/ownership.xml,https://www.sec.gov/Archives/edgar/data/66418/000149315222005846/xslF345X03/ownership.xml,False
MXC,0000066418,Mexco Energy Corporation Common Stock,4,2022-02-25,0001493152-22-005485,xslF345X03/ownership.xml,https://www.sec.gov/Archives/edgar/data/66418/000149315222005485/xslF345X03/ownership.xml,False
MXC,0000066418,Mexco Energy Corporation Common Stock,4,2022-02-25,0001493152-22-005483,xslF345X03/ownership.xml,https://www.sec.gov/Archives/edgar/data/66418/000149315222005483/xslF345X03/ownership.xml,False
MXC,0000066418,Mexco Energy Corporation Common Stock,8-K,2022-02-08,0001493152-22-003406,form8-k.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315222003406/form8-k.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,10-Q,2022-02-08,0001493152-22-003405,form10-q.htm,https://www.sec.gov/Archives/edgar/data/66418/000149315222003405/form10-q.htm,True
MXC,0000066418,Mexco Energy Corporation Common Stock,4,2022-01-04,0001493152-22-000257,xslF345X03/ownership.xml,https://www.sec.gov/Archives/edgar/data/66418/000149315222000257/xslF345X03/ownership.xml,False
MXC,0000066418,Mexco Energy Corporation Common Stock,4,2021-11-12,0001493152-21-028072,xslF345X03/ownership.xml,https://www.sec.gov/Archives/edgar/data/66418/000149315221028072/xslF345X03/ownership.xml,False
HTOO,0001819794,Fusion Fuel Green PLC Class A Ordinary Shares,6-K,2026-05-18,0001493152-26-024079,form6-k.htm,https://www.sec.gov/Archives/edgar/data/1819794/000149315226024079/form6-k.htm,False
HTOO,0001819794,Fusion Fuel Green PLC Class A Ordinary Shares,6-K,2026-05-15,0001493152-26-023409,form6-k.htm,https://www.sec.gov/Archives/edgar/data/1819794/000149315226023409/form6-k.htm,False
HTOO,0001819794,Fusion Fuel Green PLC Class A Ordinary Shares,6-K,2026-05-12,0001493152-26-022411,form6-k.htm,https://www.sec.gov/Archives/edgar/data/1819794/000149315226022411/form6-k.htm,False
HTOO,0001819794,Fusion Fuel Green PLC Class A Ordinary Shares,6-K,2026-05-11,0001493152-26-022147,form6-k.htm,https://www.sec.gov/Archives/edgar/data/1819794/000149315226022147/form6-k.htm,False
HTOO,0001819794,Fusion Fuel Green PLC Class A Ordinary Shares,SCHEDULE 13G/A,2026-05-08,0001493152-26-022050,xslSCHEDULE_13G_X02/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1819794/000149315226022050/xslSCHEDULE_13G_X02/primary_doc.xml,False
HTOO,0001819794,Fusion Fuel Green PLC Class A Ordinary Shares,SCHEDULE 13G/A,2026-05-08,0001493152-26-021978,xslSCHEDULE_13G_X02/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1819794/000149315226021978/xslSCHEDULE_13G_X02/primary_doc.xml,False
HTOO,0001819794,Fusion Fuel Green PLC Class A Ordinary Shares,6-K,2026-05-07,0001493152-26-021779,form6-k.htm,https://www.sec.gov/Archives/edgar/data/1819794/000149315226021779/form6-k.htm,False
HTOO,0001819794,Fusion Fuel Green PLC Class A Ordinary Shares,20-F,2026-05-07,0001493152-26-021722,form20-f.htm,https://www.sec.gov/Archives/edgar/data/1819794/000149315226021722/form20-f.htm,False
HTOO,0001819794,Fusion Fuel Green PLC Class A Ordinary Shares,D,2026-05-06,0001819794-26-000003,xslFormDX01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1819794/000181979426000003/xslFormDX01/primary_doc.xml,False
HTOO,0001819794,Fusion Fuel Green PLC Class A Ordinary Shares,NT 20-F,2026-04-30,0001493152-26-020733,formnt20-f.htm,https://www.sec.gov/Archives/edgar/data/1819794/000149315226020733/formnt20-f.htm,False
HTOO,0001819794,Fusion Fuel Green PLC Class A Ordinary Shares,6-K,2026-04-23,0001493152-26-018639,form6-k.htm,https://www.sec.gov/Archives/edgar/data/1819794/000149315226018639/form6-k.htm,False
HTOO,0001819794,Fusion Fuel Green PLC Class A Ordinary Shares,6-K,2026-04-20,0001493152-26-017999,form6-k.htm,https://www.sec.gov/Archives/edgar/data/1819794/000149315226017999/form6-k.htm,False
HTOO,0001819794,Fusion Fuel Green PLC Class A Ordinary Shares,6-K,2026-04-09,0001493152-26-015811,form6-k.htm,https://www.sec.gov/Archives/edgar/data/1819794/000149315226015811/form6-k.htm,False
HTOO,0001819794,Fusion Fuel Green PLC Class A Ordinary Shares,6-K,2026-04-07,0001493152-26-015434,form6-k.htm,https://www.sec.gov/Archives/edgar/data/1819794/000149315226015434/form6-k.htm,False
HTOO,0001819794,Fusion Fuel Green PLC Class A Ordinary Shares,6-K,2026-04-02,0001493152-26-014811,form6-k.htm,https://www.sec.gov/Archives/edgar/data/1819794/000149315226014811/form6-k.htm,False
HTOO,0001819794,Fusion Fuel Green PLC Class A Ordinary Shares,6-K/A,2026-03-30,0001493152-26-013349,form6-ka.htm,https://www.sec.gov/Archives/edgar/data/1819794/000149315226013349/form6-ka.htm,False
HTOO,0001819794,Fusion Fuel Green PLC Class A Ordinary Shares,6-K,2026-03-25,0001493152-26-012561,form6-k.htm,https://www.sec.gov/Archives/edgar/data/1819794/000149315226012561/form6-k.htm,False
HTOO,0001819794,Fusion Fuel Green PLC Class A Ordinary Shares,424B3,2026-03-24,0001493152-26-012275,form424b3.htm,https://www.sec.gov/Archives/edgar/data/1819794/000149315226012275/form424b3.htm,True
HTOO,0001819794,Fusion Fuel Green PLC Class A Ordinary Shares,4,2026-03-24,0001493152-26-012263,xslF345X06/ownership.xml,https://www.sec.gov/Archives/edgar/data/1819794/000149315226012263/xslF345X06/ownership.xml,False
HTOO,0001819794,Fusion Fuel Green PLC Class A Ordinary Shares,SCHEDULE 13D/A,2026-03-24,0001493152-26-012262,xslSCHEDULE_13D_X02/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1819794/000149315226012262/xslSCHEDULE_13D_X02/primary_doc.xml,False
HTOO,0001819794,Fusion Fuel Green PLC Class A Ordinary Shares,EFFECT,2026-03-23,9999999995-26-000913,xslEFFECTX01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1819794/999999999526000913/xslEFFECTX01/primary_doc.xml,False
HTOO,0001819794,Fusion Fuel Green PLC Class A Ordinary Shares,6-K,2026-03-23,0001493152-26-012061,form6-k.htm,https://www.sec.gov/Archives/edgar/data/1819794/000149315226012061/form6-k.htm,False
HTOO,0001819794,Fusion Fuel Green PLC Class A Ordinary Shares,3,2026-03-18,0001493152-26-011383,xslF345X06/ownership.xml,https://www.sec.gov/Archives/edgar/data/1819794/000149315226011383/xslF345X06/ownership.xml,False
HTOO,0001819794,Fusion Fuel Green PLC Class A Ordinary Shares,3,2026-03-18,0001493152-26-011377,xslF345X06/ownership.xml,https://www.sec.gov/Archives/edgar/data/1819794/000149315226011377/xslF345X06/ownership.xml,False
